id,country_code,lang,user,tweet_text_orginal,tweet_text_en,tweet_date,context_annotations
1235883210921426945,FI,fi,"Response(data=<User id=39540130 name=Helsingin Sanomat username=hsfi>, includes={}, errors=[], meta={})",Liikenne | Jalankulkijoita kuoli viime vuonna liikenteessä vähiten koko tutkintahistorian aikana https://t.co/uNLAy7aIae,traffic pedestrians died last year in traffic the least during the entire investigation history,2020-03-06 11:01:33+00:00,[]
1235880691772030976,FI,fi,"Response(data=<User id=39540130 name=Helsingin Sanomat username=hsfi>, includes={}, errors=[], meta={})","Musiikki | Mikael Gabriel jäi ”määrittelemättömän pituiselle tauolle”, joka kesti noin vuoden – Nyt hän kertoo, mitä oppi poissa ollessaan ja miksi halusi palata juuri nyt https://t.co/VyXmHdZWzL",music mikael gabriel missed an unspecified break that lasted about a year now he tells what he learned when he was away and why he wanted to return right now,2020-03-06 10:51:33+00:00,[]
1235879936172400641,FI,fi,"Response(data=<User id=39540130 name=Helsingin Sanomat username=hsfi>, includes={}, errors=[], meta={})",Tulli takavarikoi viime vuonna yli 1  700 kiloa huumeita – törkeiden huumausainerikosten ja paljastettujen veropetosten määrä kasvussa https://t.co/ee5X8752LK,customs seized more than kilos of drugs last year the number of aggravated drug offenses and revealed tax fraud on,2020-03-06 10:48:32+00:00,[]
1235878172790525952,FI,fi,"Response(data=<User id=39540130 name=Helsingin Sanomat username=hsfi>, includes={}, errors=[], meta={})","Televisio | The Last of Us -hittipelistä tulossa sarja HBO:lle, takana Chernobylin tekijä https://t.co/jyuMWkMcEI",tv the last of us hit game is coming to hbo behind chernobyls author,2020-03-06 10:41:32+00:00,"[{'domain': {'id': '71', 'name': 'Video Game', 'description': 'A video game like Overwatch'}, 'entity': {'id': '1004742145515745280', 'name': 'The Last of Us', 'description': 'The Last of Us'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847527650667094017', 'name': 'Gaming', 'description': 'Gaming'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1004742145515745280', 'name': 'The Last of Us', 'description': 'The Last of Us'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1070028159964262400', 'name': 'Video games'}}, {'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '781974597105094656', 'name': 'TV/Movies Related - Entertainment'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10037586459', 'name': 'HBO'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '10037586459', 'name': 'HBO'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '839544274442051584', 'name': 'Entertainment'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1196447585004736512', 'name': 'Entertainment industry'}}]"
1235875906369064960,FI,fi,"Response(data=<User id=39540130 name=Helsingin Sanomat username=hsfi>, includes={}, errors=[], meta={})","Hovioikeus | Ulosotto iski Jari Aarnion saamaan perintöön, vaikka Aarnio yritti luopua siitä lastensa hyväksi https://t.co/cz3vMjTviG",court of appeal the bailout struck jari aarnios inheritance even though aarnio tried to give up it for his children,2020-03-06 10:32:32+00:00,[]
1235875150148616197,FI,fi,"Response(data=<User id=39540130 name=Helsingin Sanomat username=hsfi>, includes={}, errors=[], meta={})","Rikokset | Mies riuhtoi 11-vuotiaan pojan väkisin autoonsa Helsingissä, tuomio myös lapsien uhkailusta kaupan pihassa https://t.co/wWjh22sk8d",crimes the man forcibly raged his yearold boy in his car in helsinki also a sentence for the threat of children in the yard of the shop,2020-03-06 10:29:31+00:00,[]
1235874394536321024,FI,fi,"Response(data=<User id=39540130 name=Helsingin Sanomat username=hsfi>, includes={}, errors=[], meta={})","Suomi kymmenes nuorten MM-viestissä, eroa kärkeen tuli yli kaksi minuuttia https://t.co/g5oug5dMXS",finland tenth in the youth world championships the difference was more than two minutes,2020-03-06 10:26:31+00:00,[]
1235871623649079297,FI,fi,"Response(data=<User id=39540130 name=Helsingin Sanomat username=hsfi>, includes={}, errors=[], meta={})",Koronavirus | Kiinan tuotanto­katkokset näkyvät jo Verkko­kauppa.comissa: Suurin osa iPhone-tuotteista loppui https://t.co/DfQA0Z7mLb,coronavirus chinas production breaks are already visible on verkkokauppacom most of the iphone products ended,2020-03-06 10:15:31+00:00,"[{'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10026364281', 'name': 'Apple'}}, {'domain': {'id': '48', 'name': 'Product', 'description': 'Products created by Brands.  Examples: Ford Explorer, Apple iPhone.'}, 'entity': {'id': '10024011738', 'name': 'Apple - iPhone'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '848920371311001600', 'name': 'Technology', 'description': 'Technology and computing'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '848985956778561538', 'name': 'Mobile', 'description': 'Mobile'}}]"
1235869608491565056,FI,fi,"Response(data=<User id=39540130 name=Helsingin Sanomat username=hsfi>, includes={}, errors=[], meta={})","Kirjallisuus | Woody Allenin muistelmat aiheuttavat kuohuntaa kustantamossa: Työntekijät marssivat ulos, ja oma poika katkaisi välit kustantajaansa https://t.co/OFWsj9ka6c",literature woody allens memoirs cause turmoil in the publishing house employees marched out and his own boy cut off his publisher,2020-03-06 10:07:30+00:00,[]
1235867341264531460,FI,fi,"Response(data=<User id=39540130 name=Helsingin Sanomat username=hsfi>, includes={}, errors=[], meta={})",Pörssit | Helsingin pörssi aukesi selvään laskuun https://t.co/1t5OuiRPi1,stock exchange the helsinki stock exchange opened a clear decline at,2020-03-06 09:58:30+00:00,[]
1235864318702284802,FI,fi,"Response(data=<User id=39540130 name=Helsingin Sanomat username=hsfi>, includes={}, errors=[], meta={})","Haastattelu | Maailman suurimman designmuseon johtaja uskoo, että ”Ikea-kausi” on tulossa tiensä päähän Britanniassa https://t.co/ik2Sao81yA",interview the leader of the worlds largest design museum believes that the ikea season is coming to an end in britain,2020-03-06 09:46:29+00:00,"[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974596706635776', 'name': 'Retail industry'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '783350882985385984', 'name': 'Home - Retail'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10026951194', 'name': 'IKEA'}}, {'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '864911475436957696', 'name': 'Home and garden', 'description': 'Home and garden'}}]"
1235864318605840384,FI,fi,"Response(data=<User id=39540130 name=Helsingin Sanomat username=hsfi>, includes={}, errors=[], meta={})","Liikkuminen | Uusi suojatiemerkki esittää hälyttävää kävelytyyliä, sanoo lääkäri – Jo muutama askel voi kieliä heikentyneestä kunnosta https://t.co/4mCv9fWbfM",moving the new protective sign shows an alarming walking style says the doctor a few steps may have a few steps of weakened condition,2020-03-06 09:46:29+00:00,[]
1235863059089911810,FI,fi,"Response(data=<User id=39540130 name=Helsingin Sanomat username=hsfi>, includes={}, errors=[], meta={})",Jalkapallo | Entinen jalkapallotähti Ronaldinho ei saa syytettä matkustamisesta väärällä Paraguayn passilla https://t.co/ZrWLMW03Zy,football former football star ronaldinho wont be charged with the wrong paraguay passport,2020-03-06 09:41:29+00:00,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '809824842329387008', 'name': 'Ronaldinho Gaúcho', 'description': 'Ronaldinho Gaúcho'}}, {'domain': {'id': '11', 'name': 'Sport', 'description': 'Types of sports, like soccer and basketball'}, 'entity': {'id': '733756536430809088', 'name': 'Soccer'}}, {'domain': {'id': '60', 'name': 'Athlete', 'description': 'An athlete in the world, like Serena Williams or Lionel Messi'}, 'entity': {'id': '809824842329387008', 'name': 'Ronaldinho Gaúcho', 'description': 'Ronaldinho Gaúcho'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '809824842329387008', 'name': 'Ronaldinho Gaúcho', 'description': 'Ronaldinho Gaúcho'}}]"
1235860539944796160,FI,fi,"Response(data=<User id=39540130 name=Helsingin Sanomat username=hsfi>, includes={}, errors=[], meta={})","Kysely: Joka viidennen mielestä lasten saannilla on positiivisia vaikutuksia työuraan, naisten kokemukset miehiä selvästi kielteisempiä https://t.co/fJ2P93OvrG",survey one in five think that childrens intake has a positive effect on working careers womens experiences are clearly more negative than men,2020-03-06 09:31:28+00:00,[]
1235860539927982080,FI,fi,"Response(data=<User id=39540130 name=Helsingin Sanomat username=hsfi>, includes={}, errors=[], meta={})","Lääkekorvaukset | Simon, 2, ei saa Kelalta apua kalliin lääkkeen maksamiseen: ”Tämä on aikamoinen umpikuja”, sanoo ratkaisusta tyrmistynyt äiti https://t.co/rhxL9JzK8g",drug reimbursements simon does not get help from kela to pay for the expensive medicine this is a pretty dead end says the dawned mother from the solution,2020-03-06 09:31:28+00:00,[]
1235858776797806592,FI,fi,"Response(data=<User id=39540130 name=Helsingin Sanomat username=hsfi>, includes={}, errors=[], meta={})",Konserttiarvostelu | Eivør edustaa popin pohjoisinta ulottuvuutta https://t.co/wJfSoeTP7p,concert review eivør represents the northernmost dimension of the pop,2020-03-06 09:24:28+00:00,[]
1235857517210521602,FI,fi,"Response(data=<User id=39540130 name=Helsingin Sanomat username=hsfi>, includes={}, errors=[], meta={})",Ydinvoima | Fennovoima saa uuden toimitusjohtajan Saksasta https://t.co/deHI1kKgaQ,nuclear power fennovoima gets a new ceo from germany,2020-03-06 09:19:27+00:00,[]
1235856761522761728,FI,fi,"Response(data=<User id=39540130 name=Helsingin Sanomat username=hsfi>, includes={}, errors=[], meta={})",Kulttuuri | Tove Janssonille ja suomalaiselle taiteelle suositetaan liputuspäivää https://t.co/UVgVglLure,culture flag day is recommended for tove jansson and finnish art,2020-03-06 09:16:27+00:00,[]
1235856257472331778,FI,fi,"Response(data=<User id=39540130 name=Helsingin Sanomat username=hsfi>, includes={}, errors=[], meta={})",THL: Yhä useammalle nuorelle seuraa huumeidenkäytöstä vakavia haittoja https://t.co/3H3gUkDaih,thl more and more young people are followed by serious disadvantages of drug use,2020-03-06 09:14:27+00:00,[]
1235854998128300041,FI,fi,"Response(data=<User id=39540130 name=Helsingin Sanomat username=hsfi>, includes={}, errors=[], meta={})","Yle: Alppilupaus Nella Korpio kärsii selittämättömistä terveysmurheista, jää pois nuorten MM-rinteistä https://t.co/jnAnaZCrhv",yle alpine promise nella korpio suffers from unexplained health grays missing the youth world championships,2020-03-06 09:09:27+00:00,[]
1235853990518112266,FI,fi,"Response(data=<User id=39540130 name=Helsingin Sanomat username=hsfi>, includes={}, errors=[], meta={})",Tokion kesäolympialaisten kaikki kilpailupaikat valmistuivat ajoissa https://t.co/V39hKByMx6,all competition venues at the tokyo summer olympics were completed in time,2020-03-06 09:05:27+00:00,[]
1235852983197290496,FI,fi,"Response(data=<User id=39540130 name=Helsingin Sanomat username=hsfi>, includes={}, errors=[], meta={})",Nimitykset | Tampereen Teatterin uusi johtaja on tamperelainen Mikko Kanninen https://t.co/1eLEI31lNg,names the new director of tampere theater is mikko kanninen from tampere,2020-03-06 09:01:26+00:00,[]
1235852731241250818,FI,fi,"Response(data=<User id=39540130 name=Helsingin Sanomat username=hsfi>, includes={}, errors=[], meta={})",Rikosepäilyt | Yle: Rikoksista epäillyn saattohoito­yrityksen sairaanhoitaja työskentelee Helsingissä terveysasemalla https://t.co/IPIiITnOwR,suspicions of crime yle a nurse of a suspect suspected of crimes is working at helsinki health center,2020-03-06 09:00:26+00:00,[]
1235852227345973248,FI,fi,"Response(data=<User id=39540130 name=Helsingin Sanomat username=hsfi>, includes={}, errors=[], meta={})",Autot | Geneven automessut pidettiin koronaviruksen takia netissä – esittelyssä oli entistä kehittyneempiä sähköautoja ja hybridejä https://t.co/N17uUchyVR,cars the geneva car fair was held online due to the coronavirus there were more advanced electric cars and hybrids at,2020-03-06 08:58:26+00:00,[]
1235849708297310208,FI,fi,"Response(data=<User id=39540130 name=Helsingin Sanomat username=hsfi>, includes={}, errors=[], meta={})",Koronavirus | Husissa todettu kymmenes koronavirustartunta https://t.co/nZWDebL41m,coronavirus the tenth corona vavigation infection found in hus,2020-03-06 08:48:26+00:00,[]
1235840136148963328,FI,fi,"Response(data=<User id=39540130 name=Helsingin Sanomat username=hsfi>, includes={}, errors=[], meta={})",Menovinkit: Stadin kadonneet styget sekä 36 muuta ilmaista menoa tänään ja huomenna https://t.co/iR6SJhLYlz,mens tips stadin lost styget and other free spending today and tomorrow,2020-03-06 08:10:23+00:00,[]
1235839884301971458,FI,fi,"Response(data=<User id=39540130 name=Helsingin Sanomat username=hsfi>, includes={}, errors=[], meta={})",Huumeet | Huumerikollisuuden riivaama Meksiko vapauttamassa marihuanan käyttöä https://t.co/XJr0BikysY,drugs mexico deprived of drug crime to release the use of marijuana,2020-03-06 08:09:23+00:00,[]
1235839128492576768,FI,fi,"Response(data=<User id=39540130 name=Helsingin Sanomat username=hsfi>, includes={}, errors=[], meta={})","HS Helsinki | Triplasta on uupunut koko alkuajan pieni mutta tärkeä palvelu: Nyt sinne tulee lokeroita, joiden myötä keskus on lopultakin valmis https://t.co/WvO2M6wmLi",hs helsinki tripla has exhausted the small but important service of the whole early time now there will be compartments which will finally be ready,2020-03-06 08:06:23+00:00,[]
1235834594387083265,FI,fi,"Response(data=<User id=39540130 name=Helsingin Sanomat username=hsfi>, includes={}, errors=[], meta={})",Rakentaminen | Suomen ensimmäinen ”ikeakerrostalo” nousi Vantaalle – tahtina jopa kerros päivässä https://t.co/UF4pFsettL,construction finlands first ikea apartment house rose to vantaa up to a layer a day at,2020-03-06 07:48:22+00:00,[]
1235833083019972609,FI,fi,"Response(data=<User id=39540130 name=Helsingin Sanomat username=hsfi>, includes={}, errors=[], meta={})",Päihteet | Isossa Omenassa havaittiin ongelma: nuoret sopivat nuuskan välittämisestä seurakunnan tiloissa https://t.co/1h2CsMavPD,drugs the problem was found in the big apple the young people agreed to convey snus at the parish premises,2020-03-06 07:42:22+00:00,[]
1235829052746788865,FI,fi,"Response(data=<User id=39540130 name=Helsingin Sanomat username=hsfi>, includes={}, errors=[], meta={})",Eduskunta | Perussuomalaiset tekee väli­kysymyksen siirtolais­tilanteesta https://t.co/8JpPBAohbY,parliament the finns are making a question about the migration situation,2020-03-06 07:26:21+00:00,[]
1235827793071493121,FI,fi,"Response(data=<User id=39540130 name=Helsingin Sanomat username=hsfi>, includes={}, errors=[], meta={})",Lehti joutui poistamaan naisten jalkapalloa koskevan kommenttiosion: ”Vähiten naispelaajia loukkaavat kommentit käskivät heitä palaamaan takaisin keittiöön” https://t.co/Uacp2cSlLk,the magazine had to remove the comment section on womens football “the comments of the least violating female players told them to return to the kitchen“,2020-03-06 07:21:21+00:00,[]
1235822755422986240,FI,fi,"Response(data=<User id=39540130 name=Helsingin Sanomat username=hsfi>, includes={}, errors=[], meta={})","HS Helsinki | Näin toimii ”giljotiini” suojatiellä: Video näyttää, miten osa autoilijoista vähät välittää tärkeästä liikennesäännöstä Mäkelänkadulla https://t.co/csBPdBLJ06",hs helsinki this is how the guillotine on the sidewalk the video shows how some motorists care about an important traffic rule on mäkelänkatu,2020-03-06 07:01:20+00:00,[]
1235821999701635072,FI,fi,"Response(data=<User id=39540130 name=Helsingin Sanomat username=hsfi>, includes={}, errors=[], meta={})","https://t.co/9zY2P5iklg | Lontoossa järjestetään maailman ensimmäinen muslimipridetapahtuma – Suomessa liikehdintä on alkutekijöissään, sanoo queer-muslmiaktivisti Hassen Hnini https://t.co/2cEBzchW7w",london will host the worlds first muslim priside eventin finland the movement is in its infancy says hassen hinni a queermuslmia activist,2020-03-06 06:58:19+00:00,[]
1235816206218584072,FI,fi,"Response(data=<User id=39540130 name=Helsingin Sanomat username=hsfi>, includes={}, errors=[], meta={})","Emilia Soini jatkaa nousuaan, eteni puolivälieriin Calgaryn squashissa https://t.co/UQwygK4q3b",emilia soini continues to rise advanced to the quarterfinals in calgary squash,2020-03-06 06:35:18+00:00,[]
1235815198608388096,FI,fi,"Response(data=<User id=39540130 name=Helsingin Sanomat username=hsfi>, includes={}, errors=[], meta={})",Tartuntataudit | WHO: Sairaalat ja poliitikot eivät ole kaikkialla valmistautuneet koronavirukseen – ”Tämä ei ole harjoitus” https://t.co/7eLTd01rbx,infectious diseases who hospitals and politicians are not everywhere prepared for corona van this is not an exercise,2020-03-06 06:31:18+00:00,[]
1235807138196250625,FI,fi,"Response(data=<User id=39540130 name=Helsingin Sanomat username=hsfi>, includes={}, errors=[], meta={})","Järjestäytynyt rikollisuus | Poliisi: Helvetin enkelit yritti iskeä Outlaws-moottoripyörä­jengin juhliin – ”Ilmassa on ollut koko ajan epäilys, että jotain vakavaa tapahtuu” https://t.co/6nuNehEoeI",organized crime police hell angels tried to hit the outlaws motorcycle gangthere has always been suspicion in the air that something serious happens,2020-03-06 05:59:16+00:00,[]
1235806382474944514,FI,fi,"Response(data=<User id=39540130 name=Helsingin Sanomat username=hsfi>, includes={}, errors=[], meta={})",Huumeet | Tulli takavarikoi viime vuonna ennätysmäärän kokaiinia https://t.co/TKzmhbZmTu,drugs customs seized last years record number of cocaine,2020-03-06 05:56:16+00:00,[]
1235801848117891072,FI,fi,"Response(data=<User id=39540130 name=Helsingin Sanomat username=hsfi>, includes={}, errors=[], meta={})",Mikko Ilonen perustaa golfkoulun Vierumäelle: ”Rehtori kuulostaa vähän turhan juhlalliselta” https://t.co/PPqtkZBKYJ,mikko ilonen sets up a golf school on vierumäki the principal sounds a bit too festive,2020-03-06 05:38:15+00:00,[]
1235801344402833416,FI,fi,"Response(data=<User id=39540130 name=Helsingin Sanomat username=hsfi>, includes={}, errors=[], meta={})","Suhdanne | Hallitus voi poiketa tavoitteistaan, jos talous kehittyy normaalia heikommin – tutkijat arvioivat, mitä se voisi tarkoittaa https://t.co/BOVdw5AWU9",business the government may differ from its goals if the economy develops less than normal researchers estimate what it could mean,2020-03-06 05:36:15+00:00,[]
1235791520604839936,FI,fi,"Response(data=<User id=39540130 name=Helsingin Sanomat username=hsfi>, includes={}, errors=[], meta={})",Kuolleet | IS: Oopperalaulaja Seppo Ruohonen on kuollut https://t.co/tHZEjIRli1,dead is opera singer seppo ruohonen is dead,2020-03-06 04:57:13+00:00,[]
1235786734723641344,FI,fi,"Response(data=<User id=39540130 name=Helsingin Sanomat username=hsfi>, includes={}, errors=[], meta={})",Jääkiekko | Rangersin Mika Zibanejad laukoi viisi maalia Washingtonin verkkoon https://t.co/2eByWs7JLT,ice hockey rangers mika zibanijad shot five goals to washingtons web,2020-03-06 04:38:12+00:00,"[{'domain': {'id': '6', 'name': 'Sports Event'}, 'entity': {'id': '1167954108831059969', 'name': 'Capitals at Rangers'}}, {'domain': {'id': '26', 'name': 'Sports League', 'description': ''}, 'entity': {'id': '829003697749258240', 'name': 'NHL', 'description': 'Photo via @GettyImages'}}, {'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Real world events. '}, 'entity': {'id': '1167954108831059969', 'name': 'Capitals at Rangers'}}, {'domain': {'id': '68', 'name': 'Hockey Game', 'description': 'Sports Event specific to Hockey games'}, 'entity': {'id': '1167954108831059969', 'name': 'Capitals at Rangers'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '829003663410499584', 'name': 'Mika Zibanejad'}}, {'domain': {'id': '60', 'name': 'Athlete', 'description': 'An athlete in the world, like Serena Williams or Lionel Messi'}, 'entity': {'id': '829003663410499584', 'name': 'Mika Zibanejad'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '829003663410499584', 'name': 'Mika Zibanejad'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '829003678765821984', 'name': 'Hockey'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '829003697749258240', 'name': 'NHL', 'description': 'Photo via @GettyImages'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847900493514891265', 'name': 'Sports', 'description': 'Sports'}}]"
1235781444770902017,FI,fi,"Response(data=<User id=39540130 name=Helsingin Sanomat username=hsfi>, includes={}, errors=[], meta={})","Perhesiteitä | Koreografi Hanna Brotherus on huolehtija-äiti, joka mössäsi luomuporkkanat ja silitti aina lasten vaatteet, kunnes ystävä esitti tärkeän kysymyksen  https://t.co/es2Yj1FD9N",family ties choreographer hanna brotherus is a mother of career who used to make organic carrots and always stroked childrens clothes until a friend asked an important question,2020-03-06 04:17:10+00:00,[]
1235771368983146496,FI,fi,"Response(data=<User id=39540130 name=Helsingin Sanomat username=hsfi>, includes={}, errors=[], meta={})",Kalifornian rannikolla jumittavan risteilijän matkustajia testattu koronaviruksen varalta https://t.co/OvKtnIHqA9,passengers on the california coast have been tested for coronavirus,2020-03-06 03:37:08+00:00,[]
1235717980819828736,FI,fi,"Response(data=<User id=39540130 name=Helsingin Sanomat username=hsfi>, includes={}, errors=[], meta={})","Vauraus | Rikkaiden suomalaisten määrä kasvaa, ja nyt Suomi on tuhannen miljonäärin maa – HS kertoo, kuinka monta miljonääriä kunnassasi asuu https://t.co/PYlO3RzVD7",wealth the number of rich finns is growing and now finland is a thousand millionaire land hs tells how many millionaires your municipality lives in,2020-03-06 00:04:59+00:00,[]
1235717980765523968,FI,fi,"Response(data=<User id=39540130 name=Helsingin Sanomat username=hsfi>, includes={}, errors=[], meta={})",Kolumni | Elämää potilas­tieto­järjestelmä Apotin aikaan: lukuisia turhia puhelinsoittoja ja vanha virtsanäyte sairaalan vessassa https://t.co/5cA6qrGaFB,column life patient information system time of apot numerous useless phone calls and old urine sample in hospital toilet,2020-03-06 00:04:59+00:00,[]
1235717980702617600,FI,fi,"Response(data=<User id=39540130 name=Helsingin Sanomat username=hsfi>, includes={}, errors=[], meta={})","Australia haluaa nyt reppureissaajat avuksi maastopalojen raivaustöihin: maa tekee muutoksia viisumiin, jota varjostaa nuorten ulkomaalaisten työntekijöiden hyväksikäyttö  https://t.co/CriDvwQoAx",australia now wants backpackers to help with the clearing of wildfires the country makes changes to a visa that is overshadowed by the exploitation of young foreign workers,2020-03-06 00:04:59+00:00,[]
1235717980702609411,FI,fi,"Response(data=<User id=39540130 name=Helsingin Sanomat username=hsfi>, includes={}, errors=[], meta={})","Tartuntataudit | 300 miljoonan lapsen koulut kiinni, matkailuala kärsii, vaaliasetelmat heiluvat – HS koosti kymmenen epidemian vaikutusta maailmaan https://t.co/Fi7c7Fi4Y9",infectious diseases million child schools are closed the tourism industry suffers the election arrangements are swinging hs compiled the impact of ten epidemics on the world,2020-03-06 00:04:59+00:00,[]
1235717737177116673,FI,fi,"Response(data=<User id=39540130 name=Helsingin Sanomat username=hsfi>, includes={}, errors=[], meta={})",Musiikkiluokka äänitti oman levyn päästäkseen seikkailupuistoon https://t.co/ko2d0Fr2G8,the music class recorded his own album to reach the adventure park,2020-03-06 00:04:01+00:00,[]
1235717728951910400,FI,fi,"Response(data=<User id=39540130 name=Helsingin Sanomat username=hsfi>, includes={}, errors=[], meta={})",Puheenaihe | Käsien pesu suojaa monilta taudeilta https://t.co/gy7uAaOzSM,speage hand washing protects against many diseases,2020-03-06 00:03:59+00:00,[]
1235717728884813824,FI,fi,"Response(data=<User id=39540130 name=Helsingin Sanomat username=hsfi>, includes={}, errors=[], meta={})",Helsinki | Ruuhkainen Mannerheimintie oli kerran vehreä puistokatu: Nyt joukko uskomattoman elämän eläneitä lehmuksia on joutumassa jyrän alle https://t.co/4E4wQ3SLxp,helsinki the congested mannerheimintie was once a lush park street now a group of incredible life leafs are falling under the roller,2020-03-06 00:03:59+00:00,[]
1235896324836528128,FI,fi,"Response(data=<User id=30931835 name=Pekka Haavisto username=Haavisto>, includes={}, errors=[], meta={})","#EU:n ylimääräinen UAN päätti tänään yhteisestä toimintalinjasta Idlibin ja Turkin suhteen. Hyvä uutinen että alueella on pystytty sopimaan tulitaosta. EU päätti 60 milj.€ lisäpanoksesta Syyriaan, jossa suuri osa kärsivistä on lapsia.
🇪🇺 #FAC 👇
https://t.co/fVrPgGslpS",the extra uan of #eu today decided on a common line of action in terms of idlib and turkey good news that the area has been able to agree on a fireplace the eu decided € million for additional investment in syria where many sufferers are children #fac,2020-03-06 11:53:40+00:00,[]
1235826763747348481,FI,fi,"Response(data=<User id=36634959 name=Tarja Halonen username=TarjaHalonen>, includes={}, errors=[], meta={})",Naistenpäivän viikonvaihde alkoi STTK:n aamukahvilla. Puhujana lapsiasiavaltuutetun puheenvuorolla työ- ja perhe-elämän yhteensovituksesta💐 https://t.co/pSFb2F4LCo,the weekend of womens day began with sttks morning coffee speaker as a speech by the ombudsman for childrens ombudsman for reconciling work and family life,2020-03-06 07:17:15+00:00,[]
1235899933753999361,FI,fi,"Response(data=<User id=274431647 name=MFA Finland 🇫🇮 username=Ulkoministerio>, includes={}, errors=[], meta={})","The EU Ministers of Foreign Affairs met today for an extraordinary Council meeting to discuss the crisis in Idlib and the situation at the EU external borders with Turkey. #FAC 

Read the 🇪🇺 statement 👇
https://t.co/7ah0N9nrA7 https://t.co/LICmiLVdDC",the eu ministers of foreign affairs met today for an extraordinary council meeting to discuss the crisis in idlib and the situation at the eu external borders with turkey #fac read the statement,2020-03-06 12:08:00+00:00,[]
